time; gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kalman_enc_x; kalman_enc_y; kalman_enc_heading; kalman_acc_x; kalman_acc_y; kalman_acc_heading
1.888;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 3.16972e-05; 0.0126584; 9.81; 11.7756; 11.7576; 0.00593597; 3.51663e-05; 0.0113684; 0.112857; 0.00065463; 0.0113684; 0.0495909; 0.000285341; 0.0113684; 0.00574129; 3.29533e-05; 0.0113684
1.904;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 3.19041e-05; 0.0152836; 9.80999; 11.88; 11.8548; 0.00613294; 3.79034e-05; 0.0138947; 0.114873; 0.000677548; 0.0138947; 0.0513965; 0.000296746; 0.0138947; 0.00593593; 3.51661e-05; 0.0138947
1.92;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 3.18644e-05; 0.0178432; 9.80999; 11.97; 11.9736; 0.00633292; 3.86612e-05; 0.00378947; 0.116961; 0.000706559; 0.00378947; 0.0532344; 0.000317641; 0.00378947; 0.0061329; 3.79031e-05; 0.00378947
1.936;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 3.15961e-05; 0.0203023; 9.80998; 12.06; 12.0672; 0.00653651; 3.91755e-05; 0.00252632; 0.118797; 0.000713517; 0.00252632; 0.0551056; 0.000343642; 0.00252632; 0.00633288; 3.86609e-05; 0.00252632
1.952;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 3.11142e-05; 0.0226274; 9.80998; 12.1644; 12.1608; 0.00674432; 4.0488e-05; 0.00631579; 0.120777; 0.000718519; 0.00631579; 0.0570064; 0.000350845; 0.00631579; 0.00653647; 3.91753e-05; 0.00631579
1.968;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 3.04327e-05; 0.0247861; 9.80997; 12.2544; 12.2508; 0.00695689; 4.18306e-05; 0.00631579; 0.122577; 0.000729887; 0.00631579; 0.0589388; 0.000355727; 0.00631579; 0.00674427; 4.04877e-05; 0.00631579
1.984;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 2.9565e-05; 0.0267482; 9.80996; 12.3588; 12.3588; 0.00717474; 4.29313e-05; 0.00505263; 0.124701; 0.000743302; 0.00505263; 0.0609; 0.000368114; 0.00505263; 0.00695685; 4.18303e-05; 0.00505263
2;  -2.08013e-07; -1.8232e-06; -3.19624e-05; 2.85245e-05; 0.0284858; 9.80996; 12.4488; 12.4632; 0.00739829; 4.29313e-05; -1.99493e-17; 0.126645; 0.000753124; -1.99493e-17; 0.0628952; 0.000380715; -1.99493e-17; 0.00717469; 4.2931e-05; -1.99493e-17
2.016;  0.126605; -3.6796e-06; -3.19368e-05; 2.73252e-05; 0.0299735; 9.80995; 12.5676; 12.5532; 0.00762794; 4.52519e-05; 0.0101053; 0.128733; 0.000753124; 0.0101053; 0.0649215; 0.000390954; 0.0101053; 0.00739824; 4.2931e-05; 0.0101053
2.032;  0.126605; -3.6796e-06; -3.19368e-05; 2.59817e-05; 0.0311895; 9.80995; 12.6396; 12.6648; 0.00786399; 4.43574e-05; -0.00378947; 0.130568; 0.000771677; -0.00378947; 0.0669813; 0.000390954; -0.00378947; 0.00762788; 4.52516e-05; -0.00378947
2.048;  0.126605; -3.6796e-06; -3.19368e-05; 2.45096e-05; 0.0321152; 9.80994; 12.7728; 12.7548; 0.00810668; 4.71165e-05; 0.0113684; 0.1328; 0.000763219; 0.0113684; 0.0690703; 0.000412064; 0.0113684; 0.00786394; 4.43571e-05; 0.0113684
2.064;  0.126605; -3.6796e-06; -3.19368e-05; 2.29252e-05; 0.0327359; 9.80994; 12.8556; 12.8412; 0.00835617; 4.96377e-05; 0.0101053; 0.134492; 0.000782454; 0.0101053; 0.0711951; 0.000404012; 0.0101053; 0.00810662; 4.71161e-05; 0.0101053
2.08;  0.126605; -3.6796e-06; -3.19368e-05; 2.12459e-05; 0.0330408; 9.80994; 12.9636; 12.9672; 0.00861255; 5.06093e-05; 0.00378947; 0.136832; 0.0008061; 0.00378947; 0.0733468; 0.000428475; 0.00378947; 0.00835611; 4.96374e-05; 0.00378947
2.096;  0.126605; -3.6796e-06; -3.19368e-05; 1.94899e-05; 0.0330235; 9.80994; 13.0716; 13.0716; 0.00887581; 5.19394e-05; 0.00505263; 0.138956; 0.000814149; 0.00505263; 0.0755361; 0.000450599; 0.00505263; 0.00861249; 5.06089e-05; 0.00505263
2.112;  0.126605; -3.6796e-06; -3.19368e-05; 1.76759e-05; 0.0326817; 9.80994; 13.1508; 13.176; 0.00914585; 5.09161e-05; -0.00378947; 0.140792; 0.000823425; -0.00378947; 0.0777594; 0.000459024; -0.00378947; 0.00887574; 5.1939e-05; -0.00378947
2.128;  0.126605; -3.6796e-06; -3.19368e-05; 1.58232e-05; 0.0320177; 9.80994; 13.2552; 13.266; 0.00942251; 5.12656e-05; 0.00126316; 0.142736; 0.000816058; 0.00126316; 0.080012; 0.000470406; 0.00126316; 0.00914578; 5.09157e-05; 0.00126316
2.144;  0.126605; -3.6796e-06; -3.19368e-05; 1.39517e-05; 0.031038; 9.80995; 13.3596; 13.3632; 0.00970554; 5.23381e-05; 0.00378947; 0.144752; 0.000818605; 0.00378947; 0.0822958; 0.000461752; 0.00378947; 0.00942244; 5.12652e-05; 0.00378947
2.16;  0.126605; -3.6796e-06; -3.19368e-05; 1.20813e-05; 0.0297534; 9.80995; 13.4568; 13.4604; 0.00999461; 5.34335e-05; 0.00378947; 0.146696; 0.000825972; 0.00378947; 0.0846119; 0.000464677; 0.00378947; 0.00970547; 5.23377e-05; 0.00378947
2.176;  0.126605; -3.6796e-06; -3.19368e-05; 1.0232e-05; 0.0281791; 9.80996; 13.5756; 13.5648; 0.0102893; 5.60393e-05; 0.00884211; 0.148928; 0.00083443; 0.00884211; 0.086959; 0.000473572; 0.00884211; 0.00999453; 5.34331e-05; 0.00884211
2.192;  0.126605; -3.6796e-06; -3.19368e-05; 8.42373e-06; 0.026334; 9.80996; 13.6728; 13.6656; 0.0105892; 5.83119e-05; 0.00757895; 0.150908; 0.000851937; 0.00757895; 0.0893419; 0.000482601; 0.00757895; 0.0102892; 5.60389e-05; 0.00757895
2.208;  0.126605; -3.6796e-06; -3.19368e-05; 6.67587e-06; 0.024241; 9.80997; 13.7736; 13.77; 0.0108936; 6.0235e-05; 0.00631579; 0.15296; 0.000867489; 0.00631579; 0.0917563; 0.000503951; 0.00631579; 0.0105891; 5.83115e-05; 0.00631579
2.224;  0.126605; -3.6796e-06; -3.19368e-05; 5.00734e-06; 0.0219263; 9.80998; 13.8564; 13.8816; 0.0112022; 5.90659e-05; -0.00378947; 0.154904; 0.000879767; -0.00378947; 0.0942036; 0.000522499; -0.00378947; 0.0108936; 6.02346e-05; -0.00378947
2.24;  0.126605; -3.6796e-06; -3.19368e-05; 3.43235e-06; 0.0194223; 9.80998; 13.968; 13.9752; 0.0115141; 5.98539e-05; 0.00252632; 0.156956; 0.000871991; 0.00252632; 0.0966821; 0.000538153; 0.00252632; 0.0112021; 5.90654e-05; 0.00252632
2.256;  0.126605; -3.6796e-06; -3.19368e-05; 1.59464e-06; 0.0167493; 9.80999; 14.0688; 14.058; 0.0118287; 6.26359e-05; 0.00884211; 0.158792; 0.000876629; 0.00884211; 0.0991934; 0.000528636; 0.00884211; 0.011514; 5.98534e-05; 0.00884211
2.272;  0.126605; -3.6796e-06; -3.19368e-05; -3.84562e-06; 0.0139486; 9.80999; 14.1768; 14.1624; 0.0121453; 6.58354e-05; 0.0101053; 0.160916; 0.000895409; 0.0101053; 0.101734; 0.000535055; 0.0101053; 0.0118286; 6.26354e-05; 0.0101053
2.288;  0.126605; -3.6796e-06; -3.19368e-05; -9.39875e-06; 0.0110591; 9.81; 14.238; 14.2632; 0.0124632; 6.46308e-05; -0.00378947; 0.162536; 0.00091178; -0.00378947; 0.104309; 0.00055782; -0.00378947; 0.0121452; 6.58348e-05; -0.00378947
2.304;  0.126605; -3.6796e-06; -3.19368e-05; -1.49721e-05; 0.00812646; 9.81; 14.3856; 14.382; 0.0127816; 6.66416e-05; 0.00631579; 0.1652; 0.000901684; 0.00631579; 0.106909; 0.000584099; 0.00631579; 0.0124631; 6.46303e-05; 0.00631579
2.32;  0.126605; -3.6796e-06; -3.19368e-05; -2.04828e-05; 0.0052008; 9.81001; 14.472; 14.4756; 0.0131002; 6.7849e-05; 0.00378947; 0.167; 0.000913053; 0.00378947; 0.109552; 0.000574083; 0.00378947; 0.0127815; 6.6641e-05; 0.00378947
2.336;  0.126605; -3.6796e-06; -3.19368e-05; -2.58593e-05; 0.0023483; 9.81001; 14.58; 14.5476; 0.0134197; 7.30969e-05; 0.0164211; 0.1688; 0.000919874; 0.0164211; 0.112224; 0.000590959; 0.0164211; 0.0131001; 6.78484e-05; 0.0164211
2.352;  0.126605; -3.6796e-06; -3.19368e-05; -3.01902e-05; -0.000422596; 9.81001; 14.6556; 14.67; 0.013741; 7.30969e-05; -1.04083e-17; 0.170779; 0.000952386; -1.04083e-17; 0.114925; 0.000601193; -1.04083e-17; 0.0134196; 7.30963e-05; -1.04083e-17
2.368;  0.126605; -3.6796e-06; -3.19368e-05; -3.107e-05; -0.00302858; 9.81; 14.7564; 14.7852; 0.0140647; 7.14617e-05; -0.00505263; 0.172939; 0.000952386; -0.00505263; 0.117657; 0.000646062; -0.00505263; 0.0137409; 7.30963e-05; -0.00505263
2.384;  0.126605; -3.6796e-06; -3.19368e-05; -3.16368e-05; -0.00543832; 9.81; 14.8608; 14.8644; 0.0143913; 7.26994e-05; 0.00378947; 0.174775; 0.000943109; 0.00378947; 0.120424; 0.000646062; 0.00378947; 0.0140646; 7.14611e-05; 0.00378947
2.4;  0.126605; -3.6796e-06; -3.19368e-05; -3.19215e-05; -0.00761181; 9.81; 14.9688; 14.9904; 0.0147214; 7.18653e-05; -0.00252632; 0.177115; 0.000951977; -0.00252632; 0.123221; 0.000631932; -0.00252632; 0.0143912; 7.26988e-05; -0.00252632
2.416;  0.126605; -3.6796e-06; -3.19368e-05; -3.19474e-05; -0.00951305; 9.81; 15.0588; 15.084; 0.0150556; 7.05991e-05; -0.00378947; 0.178951; 0.000947338; -0.00378947; 0.126054; 0.000642671; -0.00378947; 0.0147213; 7.18648e-05; -0.00378947
2.432;  0.126605; -3.6796e-06; -3.19368e-05; -3.17338e-05; -0.0111105; 9.80999; 15.1776; 15.1812; 0.0153941; 7.18821e-05; 0.00378947; 0.181111; 0.000939153; 0.00378947; 0.128918; 0.000635438; 0.00378947; 0.0150554; 7.05985e-05; 0.00378947
2.448;  0.126605; -3.6796e-06; -3.19368e-05; -3.12972e-05; -0.0123777; 9.80999; 15.264; 15.2784; 0.0157375; 7.18821e-05; -6.50521e-18; 0.182947; 0.000946111; -6.50521e-18; 0.131815; 0.000624457; -6.50521e-18; 0.015394; 7.18815e-05; -6.50521e-18
2.464;  0.126605; -3.6796e-06; -3.19368e-05; -3.06528e-05; -0.0132935; 9.80999; 15.3684; 15.3576; 0.0160858; 7.49618e-05; 0.00884211; 0.184783; 0.000946111; 0.00884211; 0.134743; 0.000635549; 0.00884211; 0.0157373; 7.18815e-05; 0.00884211
2.48;  0.126605; -3.6796e-06; -3.19368e-05; -2.98153e-05; -0.0138426; 9.80998; 15.498; 15.4764; 0.0164392; 7.94261e-05; 0.0126316; 0.187267; 0.000968074; 0.0126316; 0.137699; 0.000635549; 0.0126316; 0.0160856; 7.49612e-05; 0.0126316
2.496;  0.126605; -3.6796e-06; -3.19368e-05; -2.87997e-05; -0.0140157; 9.80998; 15.5772; 15.5772; 0.0167977; 8.12379e-05; 0.00505263; 0.189067; 0.00099081; 0.00505263; 0.140695; 0.000662042; 0.00505263; 0.016439; 7.94254e-05; 0.00505263
2.512;  0.126605; -3.6796e-06; -3.19368e-05; -2.76214e-05; -0.0138094; 9.80998; 15.6816; 15.6744; 0.0171614; 8.39944e-05; 0.00757895; 0.191083; 0.001001; 0.00757895; 0.14372; 0.000700253; 0.00757895; 0.0167976; 8.12373e-05; 0.00757895
2.528;  0.126605; -3.6796e-06; -3.19368e-05; -2.62964e-05; -0.0132268; 9.80999; 15.7608; 15.768; 0.0175301; 8.49258e-05; 0.00252632; 0.192811; 0.00101409; 0.00252632; 0.146777; 0.0007157; 0.00252632; 0.0171613; 8.39937e-05; 0.00252632
2.544;  0.126605; -3.6796e-06; -3.19368e-05; -2.48417e-05; -0.0122767; 9.80999; 15.8616; 15.8832; 0.0179035; 8.39825e-05; -0.00252632; 0.194971; 0.00101955; -0.00252632; 0.149862; 0.000739081; -0.00252632; 0.01753; 8.49251e-05; -0.00252632
2.56;  0.126605; -3.6796e-06; -3.19368e-05; -2.32747e-05; -0.0109742; 9.80999; 15.9768; 16.002; 0.0182813; 8.25509e-05; -0.00378947; 0.197311; 0.00101364; -0.00378947; 0.152982; 0.000746962; -0.00378947; 0.0179034; 8.39818e-05; -0.00378947
2.576;  0.126605; -3.6796e-06; -3.19368e-05; -2.16136e-05; -0.00934004; 9.80999; 16.0776; 16.056; 0.018663; 8.73729e-05; 0.0126316; 0.198859; 0.00100777; 0.0126316; 0.156139; 0.000738987; 0.0126316; 0.0182811; 8.25502e-05; 0.0126316
2.592;  0.126605; -3.6796e-06; -3.19368e-05; -1.98773e-05; -0.00740018; 9.81; 16.182; 16.1532; 0.0190482; 9.32119e-05; 0.0151579; 0.200875; 0.00103324; 0.0151579; 0.159321; 0.000726929; 0.0151579; 0.0186629; 8.73722e-05; 0.0151579
2.608;  0.126605; -3.6796e-06; -3.19368e-05; -1.80849e-05; -0.00518571; 9.81; 16.3044; 16.2612; 0.0194363; 0.000101056; 0.0202105; 0.203179; 0.00106816; 0.0202105; 0.162534; 0.000767526; 0.0202105; 0.019048; 9.32111e-05; 0.0202105
2.624;  0.126605; -3.6796e-06; -3.19368e-05; -1.62556e-05; -0.00273218; 9.81; 16.3584; 16.3872; 0.0198267; 9.90831e-05; -0.00505263; 0.204978; 0.00110454; -0.00505263; 0.165785; 0.000816801; -0.00505263; 0.0194361; 0.000101055; -0.00505263
2.64;  0.126605; -3.6796e-06; -3.19368e-05; -1.4409e-05; -7.90732e-05; 9.81; 16.4736; 16.47; 0.0202187; 0.000101559; 0.00631579; 0.206958; 0.00109453; 0.00631579; 0.169064; 0.00088308; 0.00631579; 0.0198265; 9.90823e-05; 0.00631579
2.656;  0.126605; -3.6796e-06; -3.19368e-05; -1.25642e-05; 0.00273082; 9.81; 16.596; 16.5852; 0.0206115; 0.000105033; 0.00884211; 0.209334; 0.00110954; 0.00884211; 0.172375; 0.000866349; 0.00884211; 0.0202185; 0.000101558; 0.00884211
2.672;  0.126605; -3.6796e-06; -3.19368e-05; -1.07403e-05; 0.00565203; 9.81; 16.6716; 16.6752; 0.0210046; 0.000106522; 0.00378947; 0.21099; 0.00112418; 0.00378947; 0.175724; 0.000887503; 0.00378947; 0.0206114; 0.000105032; 0.00378947
2.688;  0.126605; -3.6796e-06; -3.19368e-05; -8.95587e-06; 0.00863714; 9.81; 16.7796; 16.7904; 0.0213982; 0.000107019; 0.00126316; 0.213222; 0.00113264; 0.00126316; 0.1791; 0.000917352; 0.00126316; 0.0210044; 0.000106521; 0.00126316
2.704;  0.126605; -3.6796e-06; -3.19368e-05; -7.22906e-06; 0.0116375; 9.81; 16.884; 16.8912; 0.0217933; 0.000108018; 0.00252632; 0.215274; 0.00113523; 0.00252632; 0.182512; 0.00093028; 0.00252632; 0.021398; 0.000107019; 0.00252632
2.72;  0.126605; -3.6796e-06; -3.19368e-05; -5.57721e-06; 0.0146041; 9.81; 16.9812; 16.9884; 0.0221905; 0.000109021; 0.00252632; 0.217218; 0.00114014; 0.00252632; 0.185956; 0.000934631; 0.00252632; 0.0217931; 0.000108017; 0.00252632
2.736;  0.126605; -3.6796e-06; -3.19368e-05; -4.01686e-06; 0.0174881; 9.80999; 17.0892; 17.082; 0.0225906; 0.000112053; 0.00757895; 0.219234; 0.00114523; 0.00757895; 0.189432; 0.000943411; 0.00757895; 0.0221903; 0.00010902; 0.00757895
2.752;  0.126605; -3.6796e-06; -3.19368e-05; -2.5286e-06; 0.0202436; 9.80998; 17.1864; 17.1828; 0.0229943; 0.000114603; 0.00631579; 0.221214; 0.00116024; 0.00631579; 0.192939; 0.000952273; 0.00631579; 0.0225904; 0.000112052; 0.00631579
2.768;  0.126605; -3.6796e-06; -3.19368e-05; 2.14346e-06; 0.0228114; 9.80998; 17.28; 17.2764; 0.0234022; 0.00011718; 0.00631579; 0.223086; 0.00117206; 0.00631579; 0.196479; 0.000979098; 0.00631579; 0.0229941; 0.000114602; 0.00631579
2.784;  0.126605; -3.6796e-06; -3.19368e-05; 7.6421e-06; 0.025162; 9.80997; 17.3844; 17.3808; 0.0238151; 0.000119787; 0.00631579; 0.225174; 0.00118525; 0.00631579; 0.200048; 0.00100164; 0.00631579; 0.023402; 0.000117179; 0.00631579
2.8;  0.126605; -3.6796e-06; -3.19368e-05; 1.31909e-05; 0.0272595; 9.80996; 17.4924; 17.4672; 0.0242333; 0.000125598; 0.0138947; 0.227118; 0.00119753; 0.0138947; 0.203651; 0.0010244; 0.0138947; 0.0238149; 0.000119786; 0.0138947
2.816;  0.126605; -3.6796e-06; -3.19368e-05; 1.87056e-05; 0.0290781; 9.80995; 17.5968; 17.5932; 0.0246574; 0.000128277; 0.00631579; 0.229422; 0.00122954; 0.00631579; 0.207284; 0.00104735; 0.00631579; 0.0242331; 0.000125597; 0.00631579
2.832;  0.126605; -3.6796e-06; -3.19368e-05; 2.41078e-05; 0.0306016; 9.80995; 17.6904; 17.6868; 0.0250877; 0.000130995; 0.00631579; 0.231294; 0.00124136; 0.00631579; 0.210955; 0.00109835; 0.00631579; 0.0246572; 0.000128276; 0.00631579
2.848;  0.126605; -3.6796e-06; -3.19368e-05; 2.91688e-05; 0.0318221; 9.80994; 17.7732; 17.7588; 0.0255246; 0.00013541; 0.0101053; 0.232842; 0.00125114; 0.0101053; 0.214656; 0.00112172; 0.0101053; 0.0250875; 0.000130994; 0.0101053
2.864;  0.126605; -3.6796e-06; -3.19368e-05; 3.06769e-05; 0.0326942; 9.80994; 17.8524; 17.8812; 0.0259683; 0.000133168; -0.00505263; 0.234857; 0.00127151; -0.00505263; 0.218381; 0.00114525; -0.00505263; 0.0255244; 0.000135409; -0.00505263
2.88;  0.126605; -3.6796e-06; -3.19368e-05; 3.13379e-05; 0.0332436; 9.80994; 17.9856; 17.9964; 0.026419; 0.000133737; 0.00126316; 0.237341; 0.00125896; 0.00126316; 0.222138; 0.00118322; 0.00126316; 0.0259681; 0.000133167; 0.00126316
2.896;  0.126605; -3.6796e-06; -3.19368e-05; 3.17142e-05; 0.0334552; 9.80994; 18.0864; 18.09; 0.0268766; 0.000135472; 0.00378947; 0.239285; 0.00126142; 0.00378947; 0.225936; 0.00116404; 0.00378947; 0.0264188; 0.000133736; 0.00378947
2.912;  0.126605; -3.6796e-06; -3.19368e-05; 3.18303e-05; 0.03333; 9.80994; 18.1872; 18.1872; 0.0273412; 0.000137819; 0.00505263; 0.241265; 0.00126892; 0.00505263; 0.229765; 0.00116887; 0.00505263; 0.0268764; 0.00013547; 0.00505263
2.928;  0.126605; -3.6796e-06; -3.19368e-05; 3.17054e-05; 0.0328732; 9.80994; 18.2844; 18.288; 0.0278126; 0.000139605; 0.00378947; 0.243245; 0.00127892; 0.00378947; 0.233625; 0.0011835; 0.00378947; 0.027341; 0.000137818; 0.00378947
2.944;  0.126605; -3.6796e-06; -3.19368e-05; 3.13552e-05; 0.0320947; 9.80994; 18.3852; 18.4032; 0.0282907; 0.000139002; -0.00126316; 0.245405; 0.00128711; -0.00126316; 0.237517; 0.00120316; -0.00126316; 0.0278124; 0.000139604; -0.00126316
2.96;  0.126605; -3.6796e-06; -3.19368e-05; 3.07936e-05; 0.0310085; 9.80995; 18.4896; 18.4824; 0.0287751; 0.000142673; 0.00757895; 0.247241; 0.00128479; 0.00757895; 0.241443; 0.00121804; 0.00757895; 0.0282904; 0.000139; 0.00757895
2.976;  0.126605; -3.6796e-06; -3.19368e-05; 3.00338e-05; 0.0296326; 9.80995; 18.5724; 18.5904; 0.0292655; 0.000142053; -0.00126316; 0.249149; 0.00129925; -0.00126316; 0.245399; 0.00121305; -0.00126316; 0.0287748; 0.000142672; -0.00126316
2.992;  0.126605; -3.6796e-06; -3.19368e-05; 2.90889e-05; 0.0279889; 9.80996; 18.6876; 18.6948; 0.0297615; 0.000143307; 0.00252632; 0.251345; 0.00129648; 0.00252632; 0.249385; 0.00124326; 0.00252632; 0.0292653; 0.000142052; 0.00252632
3.008;  0.126605; -3.6796e-06; -3.19368e-05; 2.79728e-05; 0.0261025; 9.80996; 18.7812; 18.7776; 0.0302626; 0.000146471; 0.00631579; 0.253109; 0.00130093; 0.00631579; 0.253407; 0.00123818; 0.00631579; 0.0297613; 0.000143305; 0.00631579
3.024;  0.252845; -5.29108e-06; -3.1808e-05; 0.0149608; -1.47351; 9.8052; 18.8568; 18.8748; 0.0311426; 0.00014536; -0.00126316; 0.254837; 0.00131185; -0.00126316; 0.257457; 0.00124841; -0.00126316; 0.0302624; 0.00014647; -0.00126316
3.04;  0.252845; -5.29108e-06; -3.1808e-05; 0.0910887; -0.0076348; 9.81044; 18.9252; 18.9972; 0.0320459; 0.000127101; -0.0202105; 0.256745; 0.00130944; -0.0202105; 0.261534; 0.00127416; -0.0202105; 0.0311423; 0.000145359; -0.0202105
3.056;  0.252845; -5.29108e-06; -3.1808e-05; 0.0929904; 0.0278195; 9.80655; 18.972; 19.0908; 0.0329732; 9.31166e-05; -0.0366316; 0.258149; 0.00128106; -0.0366316; 0.265642; 0.00126897; -0.0366316; 0.0320456; 0.0001271; -0.0366316
3.072;  0.252845; -5.29108e-06; -3.1808e-05; 0.0916329; 0.0631212; 9.81068; 19.044; 19.2024; 0.0339275; 4.48582e-05; -0.0505263; 0.259984; 0.00121382; -0.0505263; 0.269771; 0.0011855; -0.0505263; 0.0329729; 9.31152e-05; -0.0505263
3.088;  0.252845; -5.29108e-06; -3.1808e-05; 0.0876944; 0.057604; 9.80943; 19.0872; 19.2888; 0.0349069; -1.95642e-05; -0.0656842; 0.261278; 0.00114837; -0.0656842; 0.273928; 0.00103316; -0.0656842; 0.0339273; 4.48546e-05; -0.0656842
3.104;  0.252845; -5.29108e-06; -3.1808e-05; 0.0854741; 0.0571703; 9.80805; 19.1844; 19.386; 0.0359116; -8.56559e-05; -0.0656842; 0.263218; 0.00102077; -0.0656842; 0.278103; 0.000822022; -0.0656842; 0.0349068; -1.95739e-05; -0.0656842
3.12;  0.252845; -5.29108e-06; -3.1808e-05; 0.0858402; 0.0447126; 9.80979; 19.242; 19.5012; 0.0369388; -0.000174099; -0.0858947; 0.264942; 0.00090735; -0.0858947; 0.282306; 0.000545585; -0.0858947; 0.0359117; -8.56749e-05; -0.0858947
3.136;  0.252845; -5.29108e-06; -3.1808e-05; 0.0855472; 0.0368239; 9.80989; 19.3104; 19.6092; 0.0379876; -0.000279113; -0.0997895; 0.2667; 0.000756018; -0.0997895; 0.286536; 0.000267333; -0.0997895; 0.036939; -0.000174137; -0.0997895
3.152;  0.252845; -5.29108e-06; -3.1808e-05; 0.085264; 0.0290308; 9.80999; 19.3716; 19.6956; 0.0390579; -0.000395835; -0.108632; 0.268168; 0.000608973; -0.108632; 0.290788; -9.87692e-05; -0.108632; 0.0379882; -0.000279182; -0.108632
3.168;  0.252845; -5.29108e-06; -3.1808e-05; 0.085045; 0.0209553; 9.81006; 19.4256; 19.8216; 0.0401466; -0.000542482; -0.133895; 0.269958; 0.00041382; -0.133895; 0.295058; -0.000526264; -0.133895; 0.0390588; -0.00039595; -0.133895
3.184;  0.252845; -5.29108e-06; -3.1808e-05; 0.0848037; 0.0132447; 9.81013; 19.4832; 19.8864; 0.0412563; -0.00069482; -0.136421; 0.271171; 0.000250423; -0.136421; 0.299352; -0.000994617; -0.136421; 0.0401481; -0.000542675; -0.136421
3.2;  0.252845; -5.29108e-06; -3.1808e-05; 0.0846765; 0.00514371; 9.81017; 19.5552; 19.998; 0.0423851; -0.00086578; -0.150316; 0.27299; 7.29692e-07; -0.150316; 0.303653; -0.00157391; -0.150316; 0.0412586; -0.000695114; -0.150316
3.216;  0.252845; -5.29108e-06; -3.1808e-05; 0.0847282; -0.00374995; 9.81019; 19.6308; 20.1096; 0.0435329; -0.00105449; -0.162947; 0.274841; -0.000279603; -0.162947; 0.307981; -0.00216807; -0.162947; 0.0423883; -0.000866215; -0.162947
3.232;  0.252845; -5.29108e-06; -3.1808e-05; 0.0849136; -0.0126528; 9.81019; 19.6884; 20.1888; 0.044701; -0.00125563; -0.170526; 0.27619; -0.00050153; -0.170526; 0.31233; -0.00282679; -0.170526; 0.0435373; -0.00105511; -0.170526
3.248;  0.252845; -5.29108e-06; -3.1808e-05; 0.0845303; -0.0215813; 9.81017; 19.7568; 20.3112; 0.0458871; -0.0014831; -0.189474; 0.278071; -0.000825319; -0.189474; 0.316692; -0.00354394; -0.189474; 0.0447067; -0.00125649; -0.189474
3.264;  0.252845; -5.29108e-06; -3.1808e-05; 0.0855482; -0.0199237; 9.81023; 19.8072; 20.4156; 0.0470907; -0.00173766; -0.208421; 0.279591; -0.00111687; -0.208421; 0.321079; -0.00429931; -0.208421; 0.0458945; -0.00148428; -0.208421
3.28;  0.252845; -5.29108e-06; -3.1808e-05; 0.0859514; -0.0180124; 9.8097; 19.8864; 20.4804; 0.0483177; -0.00199068; -0.203368; 0.281; -0.00141483; -0.203368; 0.325475; -0.00514232; -0.203368; 0.0471002; -0.00173927; -0.203368
3.296;  0.252845; -5.29108e-06; -3.1808e-05; 0.0860261; -0.016044; 9.8101; 19.9512; 20.5992; 0.0495614; -0.00227183; -0.222316; 0.282798; -0.00178565; -0.222316; 0.329876; -0.00607324; -0.222316; 0.0483295; -0.00199278; -0.222316
3.312;  0.252845; -5.29108e-06; -3.1808e-05; 0.0861099; -0.0139574; 9.81009; 20.0196; 20.7036; 0.0508231; -0.00257384; -0.234947; 0.284484; -0.00216665; -0.234947; 0.334311; -0.00698783; -0.234947; 0.049576; -0.00227455; -0.234947
3.328;  0.252845; -5.29108e-06; -3.1808e-05; 0.0861865; -0.0117951; 9.81008; 20.0556; 20.8116; 0.052098; -0.00291328; -0.260211; 0.285884; -0.00250187; -0.260211; 0.338755; -0.00799238; -0.260211; 0.0508409; -0.00257732; -0.260211
3.344;  0.252845; -5.29108e-06; -3.1808e-05; 0.0862545; -0.00959295; 9.81006; 20.1384; 20.9088; 0.0533924; -0.0032649; -0.265263; 0.287623; -0.00296498; -0.265263; 0.343208; -0.00905835; -0.265263; 0.0521194; -0.00291773; -0.265263
3.36;  0.252845; -5.29108e-06; -3.1808e-05; 0.0863131; -0.00738731; 9.81005; 20.1636; 20.9844; 0.0547011; -0.00364543; -0.282947; 0.288596; -0.00322924; -0.282947; 0.347661; -0.0102439; -0.282947; 0.0534179; -0.00327049; -0.282947
3.376;  0.252845; -5.29108e-06; -3.1808e-05; 0.0863621; -0.00521447; 9.81004; 20.2716; 21.0996; 0.0560298; -0.00403537; -0.285474; 0.290739; -0.00385239; -0.285474; 0.352123; -0.0114561; -0.285474; 0.0547314; -0.00365239; -0.285474
3.392;  0.252845; -5.29108e-06; -3.1808e-05; 0.0864017; -0.00311024; 9.81003; 20.3256; 21.2256; 0.0573687; -0.00446534; -0.310737; 0.292467; -0.00435929; -0.310737; 0.356598; -0.012757; -0.310737; 0.0560654; -0.00404389; -0.310737
